funding_total_usd,funding_rounds,age,is_tech,success
850000.0,4,15.0,1,1
3859800.0,1,19.0,0,1
23500000.0,3,24.0,1,1
85300000.0,4,27.0,1,0
29000000.0,3,29.0,1,1
892000.0,6,15.0,0,0
20118.0,1,14.0,1,0
7500000.0,2,18.0,1,1
14400000.0,5,20.0,1,1
2000000.0,1,26.0,1,1
17000000.0,1,25.0,1,1
23300000.0,3,19.0,0,1
20000.0,1,13.0,0,0
33600000.0,3,14.0,0,1
20800000.0,4,22.0,1,1
2111760.0,2,31.0,0,0
2180048.0,5,15.0,1,0
28800000.0,3,19.0,0,1
3359105.0,1,14.0,1,0
75000000.0,1,31.0,0,0
10000000.0,1,34.0,0,1
223245.0,1,13.0,0,0
36611963.0,6,24.0,1,1
23566995.0,1,27.0,0,1
1514366.0,3,19.0,1,0
20400000.0,3,18.0,0,1
17000000.0,2,14.0,1,0
34000000.0,2,35.0,1,1
41289900.0,6,22.0,1,0
350000.0,1,19.0,1,0
15000000.0,2,25.0,0,1
59514142.9704608,2,25.0,1,1
10000000.0,1,24.0,1,0
21170000.0,4,24.0,1,1
5500000.0,1,20.0,1,1
105500000.0,2,28.0,1,1
10000000.0,1,37.0,1,1
235536.0,1,14.0,1,0
4100000.0,2,20.0,1,1
47000000.0,4,19.0,1,1
800000.0,1,15.0,0,0
8175324.0,4,30.0,1,1
100000000.0,1,34.0,1,1
69000000.0,6,20.0,1,1
19119999.0,3,22.0,0,1
10000000.0,1,27.0,1,1
26500000.0,5,17.0,0,1
9500000.0,1,24.0,1,0
21750000.0,2,21.0,0,1
2700000.0,1,19.0,0,1
50000.0,1,13.0,1,0
8000000.0,2,16.0,1,1
2400000.0,2,15.0,0,1
3200000.0,2,19.0,1,1
84491709.0,6,19.0,0,1
44000000.0,1,27.0,0,0
12500000.0,1,41.0,0,1
320000.0,2,14.0,1,0
11370000.0,1,21.0,1,1
2500000.0,1,14.0,1,1
30234350.0,3,26.0,1,1
90000.0,1,18.0,0,0
6294996.0,2,19.0,1,1
8297000.0,2,17.0,1,1
1500000.0,1,14.0,1,1
870000.0,3,18.0,1,0
4500000.0,1,26.0,1,1
7000000.0,2,15.0,1,1
13600000.0,2,15.0,1,1
900000.0,1,18.0,1,1
3000000.0,1,16.0,1,1
100000.0,1,20.0,1,0
5000000.0,1,15.0,1,0
11500000.0,1,30.0,1,1
646740.0,2,18.0,1,1
3500000.0,2,18.0,0,1
8200000.0,2,14.0,0,1
8350000.0,3,23.0,0,1
74800000.0,5,16.0,1,1
1500000.0,1,15.0,1,0
11700000.0,4,14.0,1,1
24400000.0,5,18.0,1,0
93708653.0,10,30.0,1,1
3008197.0,2,29.0,0,0
409299.0,1,19.0,1,1
600000.0,1,21.0,0,0
35000.0,1,13.0,0,0
2200000.0,3,23.0,1,0
25000000.0,1,24.0,0,0
30000.0,1,14.0,1,0
34600000.0,3,16.0,1,1
1310000.0,3,17.0,0,1
14500000.0,1,26.0,0,1
50000.0,1,17.0,0,0
660000.0,1,14.0,0,0
197000000.0,5,28.0,1,1
200000.0,2,19.0,0,0
33386478.0,8,24.0,1,1
7750000.0,3,17.0,0,1
12700000.0,2,26.0,1,1
1967780.86792255,1,34.0,0,0
22000000.0,2,21.0,1,1
4200000.0,2,21.0,0,1
325000.0,2,17.0,0,0
247500100.0,7,20.0,1,1
11450000.0,2,16.0,1,1
55000000.0,2,26.0,0,0
20000000.0,1,25.0,0,1
7500000.0,4,17.0,0,1
5576096.0,3,19.0,1,0
29915001.0,7,20.0,0,1
100000.0,1,14.0,1,0
3799671.0,3,17.0,0,1
5000000.0,1,22.0,0,0
2800000.0,1,20.0,1,0
9800000.0,2,35.0,1,1
22400000.0,3,21.0,1,1
9500000.0,1,22.0,0,0
19392757.0,6,28.0,1,1
80000000.0,2,25.0,0,1
71995394.0,5,22.0,1,1
2500000.0,1,18.0,0,0
500000.0,1,17.0,1,0
25000.0,1,16.0,1,0
17000000.0,1,31.0,1,1
4500000.0,1,26.0,1,1
10000000.0,1,25.0,1,1
12000000.0,1,19.0,0,1
7500000.0,2,22.0,0,1
250000.0,1,16.0,0,1
19500000.0,2,27.0,0,1
40600000.0,2,36.0,0,1
2500000.0,1,20.0,0,0
30600000.0,3,19.0,1,1
3000000.0,1,17.0,1,1
13000000.0,1,27.0,1,1
12000000.0,2,25.0,1,1
9000000.0,3,21.0,1,0
4700000.0,2,26.0,0,1
4000.0,1,15.0,1,0
175000.0,1,11.0,1,0
250000.0,1,19.0,1,0
340419.0,1,14.0,1,0
20000000.0,3,17.0,1,1
25892230.0,5,24.0,1,1
63000000.0,1,30.0,0,1
5500000.0,2,14.0,0,1
18000000.0,1,15.0,0,1
250000.0,1,19.0,0,0
6579383.0,3,25.0,0,0
53999987.0,2,20.0,0,0
6000000.0,2,18.0,1,0
65277712.0,5,30.0,1,1
8500000.0,1,29.0,0,1
7630000.0,1,33.0,1,1
25000000.0,1,18.0,1,0
25000000.0,1,29.0,1,1
4000000.0,3,21.0,1,1
3500000.0,2,14.0,1,1
12921240.0,2,24.0,1,1
20300000.0,1,47.0,1,1
45000.0,1,18.0,1,0
1000000.0,1,17.0,1,0
534000.0,1,16.0,0,0
5000000.0,2,26.0,0,1
38986432.0,11,23.0,1,1
16090.0,1,15.0,0,0
13500000.0,1,23.0,1,1
1725834.0,2,17.0,0,0
80500000.0,2,29.0,1,0
9900000.0,3,16.0,1,1
13680000.0,1,38.0,1,0
10000000.0,2,19.0,1,1
20190000.0,2,26.0,1,1
3000000.0,1,23.0,1,0
11544000.0,4,20.0,1,1
9400000.0,1,23.0,1,1
250000.0,1,15.0,0,0
100000.0,1,12.0,0,0
3915000.0,2,18.0,0,1
3200000.0,1,18.0,1,1
12100000.0,2,21.0,1,0
40000.0,1,15.0,0,0
1000000.0,2,15.0,0,1
13000.0,1,14.0,0,0
15574.0,1,18.0,1,0
100000.0,1,19.0,0,0
1400000.0,1,17.0,1,1
120500000.0,7,26.0,1,1
49500000.0,3,31.0,1,1
12000.0,1,15.0,0,0
401201.0,1,17.0,1,0
1400000.0,2,14.0,0,1
3499997.0,4,18.0,0,1
25000.0,1,15.0,1,0
16000000.0,1,28.0,1,0
11000000.0,1,36.0,0,1
2000000.0,1,12.0,1,0
5000.0,1,19.0,1,0
1730000.0,3,15.0,1,1
20000.0,1,16.0,1,0
5920000.0,2,19.0,1,0
11000000.0,2,24.0,0,1
560001.0,3,18.0,1,1
22664.0,1,15.0,0,0
1400000.0,1,17.0,1,0
500000.0,1,16.0,1,0
13500000.0,2,19.0,0,0
615000.0,1,11.0,0,0
7250000.0,1,26.0,0,1
10000.0,1,14.0,1,0
13200000.0,1,25.0,1,1
28830989.0,7,15.0,1,1
200000.0,1,15.0,1,1
13100000.0,3,22.0,0,1
45585068.0,6,28.0,1,1
6100000.0,2,17.0,0,1
92505372.0,4,21.0,0,0
2300000.0,2,18.0,1,0
2000000.0,1,24.0,1,1
1000000.0,1,19.0,1,0
7400000.0,2,23.0,1,0
53700000.0,6,21.0,1,1
500000.0,2,12.0,0,0
500000.0,1,19.0,0,1
50000.0,1,14.0,1,0
2300000.0,1,19.0,1,0
6000000.0,1,27.0,0,0
250000.0,1,19.0,1,0
17500000.0,3,27.0,0,1
720750.0,1,15.0,0,0
2806096.0,5,17.0,0,0
15000.0,1,15.0,0,1
23400000.0,4,20.0,0,1
18000000.0,1,30.0,1,1
37000000.0,1,27.0,1,1
29527669.0,3,30.0,0,0
28300000.0,4,24.0,1,1
100000.0,1,14.0,0,0
92138.0,2,12.0,0,0
530000.0,2,16.0,1,0
60000.0,1,15.0,1,0
4378812.0,2,16.0,0,1
76000000.0,2,18.0,1,1
21189.0,2,15.0,1,0
2100000.0,1,19.0,0,1
37720000.0,5,22.0,1,1
21000000.0,3,19.0,1,1
30800000.0,6,12.0,1,1
6000000.0,3,17.0,1,1
10000000.0,2,18.0,0,1
820000.0,3,18.0,0,1
46300000.0,4,20.0,0,1
4695100.0,2,20.0,1,1
1320474.84275345,1,15.0,0,0
1000000.0,1,26.0,1,0
54847500.0,10,24.0,0,1
46000000.0,1,26.0,1,1
50300006.0,3,20.0,1,1
95000.0,1,11.0,1,0
100000.0,1,17.0,0,1
3800000.0,3,18.0,1,1
400000.0,1,15.0,0,0
2600000.0,1,17.0,1,1
5200000.0,2,16.0,1,0
17000000.0,3,23.0,1,1
1250000.0,1,14.0,1,0
2000000.0,1,20.0,0,0
250000.0,1,11.0,0,0
23000000.0,1,30.0,1,1
29600000.0,3,24.0,1,0
705000.0,2,16.0,1,0
450000.0,1,19.0,1,0
750000.0,1,19.0,1,0
2437899.0,3,23.0,1,1
4410000.0,1,20.0,1,1
60000000.0,2,22.0,0,1
2800000.0,2,15.0,1,0
150000.0,2,15.0,1,0
125000000.0,2,20.0,1,0
100000.0,1,12.0,0,0
2490000.0,2,21.0,1,1
4600000.0,3,17.0,1,1
12000000.0,1,19.0,1,1
50000.0,1,15.0,0,0
7000000.0,1,27.0,1,1
5100000.0,1,22.0,1,0
7530000.0,2,22.0,0,1
599997.0,2,17.0,1,0
114924.0,1,15.0,1,0
2000000.0,2,19.0,1,0
60000.0,1,14.0,1,0
350000.0,2,12.0,1,0
3091250.0,1,24.0,1,1
73500000.0,5,27.0,1,1
22100000.0,3,19.0,1,1
65118.0,2,14.0,1,0
500000.0,1,17.0,0,0
7500000.0,1,25.0,1,1
23949992.0,5,18.0,0,1
6000000.0,1,12.0,0,0
400000.0,1,11.0,0,0
29866459.0,2,26.0,0,1
1500000.0,1,15.0,1,0
810000.0,2,19.0,0,0
2410000.0,3,14.0,1,1
12250000.0,2,23.0,0,1
2000000.0,2,14.0,1,1
4100000.0,2,14.0,0,0
13550000.0,4,19.0,0,1
1049999.0,1,17.0,1,0
600000.0,1,11.0,0,0
3882595.0,3,15.0,1,0
143083.0,2,15.0,1,1
540000.0,1,16.0,0,0
254220.0,1,16.0,1,0
10140000.0,5,18.0,1,1
700000.0,3,17.0,0,1
24300000.0,2,23.0,0,1
610000.0,2,14.0,0,0
6000000.0,1,22.0,1,0
384180.0,1,43.0,1,1
6000000.0,1,20.0,1,0
150000.0,1,16.0,0,0
1575000.0,3,17.0,0,1
6000000.0,2,18.0,1,1
5300000.0,1,25.0,1,0
71000000.0,6,32.0,0,1
19398821.0,3,27.0,0,1
33000000.0,3,20.0,0,1
2500000.0,1,25.0,0,1
39496651.0,7,20.0,1,1
750000.0,1,11.0,0,0
6261912.0,2,19.0,1,1
59640000.0,4,21.0,0,1
706500000.0,5,22.0,0,1
250000.0,1,16.0,1,0
115400002.0,3,16.0,1,1
2150000.0,2,25.0,1,1
2818000.0,4,16.0,0,1
12020000.0,2,27.0,0,1
4300000.0,1,19.0,0,0
552270.0,1,26.0,1,0
20500009.0,3,15.0,0,1
12500.0,1,11.0,0,0
4010000.0,1,27.0,1,0
15650000.0,3,24.0,0,1
50000.0,1,13.0,0,0
1200000.0,1,19.0,1,0
1000000.0,1,15.0,0,0
4500000.0,1,21.0,1,0
70000.0,1,15.0,1,0
25000.0,1,11.0,1,0
14000000.0,3,25.0,1,1
110000.0,1,19.0,1,0
500000.0,1,14.0,0,0
25000.0,1,15.0,1,0
1287243.0,2,19.0,0,1
33500000.0,1,35.0,1,1
100000.0,1,19.0,0,0
10000000.0,2,24.0,0,0
100000000.0,1,32.0,0,1
175916.0,1,15.0,0,0
10381850.0,2,14.0,1,1
50000.0,1,12.0,0,0
29400000.0,3,21.0,1,1
21000000.0,1,37.0,1,1
11400000.0,2,27.0,0,1
15000.0,1,16.0,1,0
1400000.0,1,15.0,1,1
2250000.0,1,15.0,1,1
534480.0,1,15.0,0,0
8000000.0,1,18.0,0,1
259989.0,1,16.0,0,0
100000.0,1,17.0,0,0
38500445.0,3,22.0,1,0
150000.0,1,18.0,0,0
10000.0,1,15.0,1,0
4195000.0,1,25.0,1,1
4000000.0,1,26.0,1,1
7750000.0,1,31.0,1,1
1310000.0,3,18.0,1,1
33000000.0,3,22.0,1,1
5000000.0,1,26.0,1,1
7000000.0,1,34.0,1,1
460000.0,3,17.0,0,0
5000.0,1,11.0,0,0
875000.0,1,12.0,0,0
315380.0,1,20.0,1,0
1600000.0,1,18.0,0,0
300000.0,1,20.0,0,0
38025999.0,4,16.0,1,1
51900000.0,3,23.0,1,1
4000000.0,1,24.0,0,0
100000.0,1,11.0,1,0
260000000.0,1,31.0,1,1
210000.0,1,14.0,1,0
66230.0,1,17.0,0,0
1250000.0,1,13.0,1,0
477899.064683259,1,11.0,0,0
2000000.0,1,23.0,0,1
100000.0,1,12.0,0,0
240000.0,2,14.0,0,0
150000.0,1,12.0,0,0
73272800.0,4,24.0,1,1
45049261.0,2,20.0,1,1
370000.0,2,20.0,0,0
26400000.0,3,22.0,0,1
4190878.0,1,19.0,1,1
250000000.0,1,38.0,0,1
788800.0,1,19.0,0,0
6300000.0,1,24.0,1,1
24010000.0,4,24.0,1,1
8250000.0,2,26.0,1,1
133000.0,2,14.0,0,0
1600000.0,1,14.0,1,1
181000000.0,5,26.0,0,1
53000.0,1,13.0,1,0
18384392.0,5,22.0,1,1
40000000.0,4,26.0,0,1
7999996.0,4,15.0,1,1
1392000.0,1,22.0,1,1
10411000.0,4,20.0,0,1
105000.0,2,15.0,1,0
400000.0,1,16.0,0,0
1314175.0,3,16.0,0,0
1150000.0,1,26.0,1,0
883178.013505848,2,18.0,1,0
25000000.0,1,38.0,0,1
4000000.0,2,18.0,0,0
6552136.0,3,17.0,1,1
153058.100855085,1,12.0,0,0
100000.0,1,14.0,1,0
85870.0785711219,1,11.0,0,0
9800000.0,2,16.0,0,1
121044236.0,3,79.0,1,1
5800000.0,1,32.0,1,1
1200000.0,1,21.0,1,0
173121.0,1,14.0,1,0
2500000.0,1,25.0,0,1
2932278.0,2,21.0,0,0
50000.0,1,15.0,1,1
11500000.0,3,15.0,1,1
65687.1975651945,1,12.0,0,0
20000.0,1,11.0,0,0
68200000.0,6,25.0,1,1
15000000.0,3,17.0,0,1
19500000.0,3,24.0,1,1
17000000.0,3,23.0,1,1
10000000.0,2,19.0,0,1
7729998.0,1,21.0,1,0
3100000.0,1,28.0,0,1
4750000.0,3,19.0,1,1
12670000.0,1,25.0,1,1
200010.0,1,17.0,1,1
150000.0,1,17.0,0,0
250000.0,1,16.0,1,0
1566000.0,1,20.0,1,0
1700000.0,1,14.0,1,0
12383031.0,1,27.0,0,1
1500000.0,1,31.0,0,1
10669070.0,2,21.0,1,1
200000.0,1,14.0,0,0
34400000.0,3,25.0,0,1
23500000.0,3,16.0,0,0
200000.0,1,19.0,0,0
16600000.0,5,20.0,1,1
3000000.0,2,15.0,1,1
31529.1644771414,1,12.0,0,0
500000.0,1,17.0,1,0
1720000.0,2,14.0,0,1
600000.0,2,19.0,0,1
26360000.0,2,25.0,1,0
300000.0,2,19.0,1,0
1700000.0,1,20.0,1,0
23260000.0,3,24.0,1,1
300000.0,1,20.0,1,0
891177.0,1,23.0,1,0
7207.0,1,15.0,1,0
49000000.0,5,23.0,0,0
6700000.0,1,32.0,1,1
50000.0,1,11.0,0,0
154053900.0,1,20.0,0,0
39500000.0,5,14.0,0,1
150000.0,1,19.0,0,0
28712619.0,3,18.0,1,1
9400000.0,2,21.0,0,1
50500000.0,2,29.0,0,1
1403970.0,1,13.0,0,0
35638334.0,5,23.0,1,0
28300000.0,3,20.0,0,1
1800000.0,1,14.0,1,1
50000.0,1,16.0,1,0
130000.0,1,16.0,1,0
39231994.0,18,25.0,0,1
1500000.0,1,22.0,1,0
15000.0,1,12.0,0,0
90000000.0,1,16.0,0,1
10000000.0,1,28.0,0,0
18950000.0,5,18.0,0,0
1800000.0,1,15.0,1,1
30250000.0,5,33.0,1,1
78500000.0,6,21.0,0,1
10234700.0,1,21.0,0,1
35000000.0,5,26.0,0,1
1280000.0,2,15.0,1,1
8900000.0,1,28.0,1,0
150000.0,1,11.0,0,0
1173661.0,1,26.0,1,1
1486000.0,1,26.0,1,0
15000000.0,1,29.0,0,1
115000.0,1,12.0,0,0
10061414.0,3,16.0,1,1
185325006.0,8,17.0,0,0
24750000.0,3,23.0,1,1
909202.0,3,13.0,0,0
260000.0,1,22.0,1,0
7756.0,1,11.0,0,0
935000.0,1,18.0,1,0
21000000.0,1,26.0,0,1
10500000.0,3,17.0,0,1
23084124.0,4,21.0,1,1
800000.0,1,12.0,1,0
3500000.0,2,18.0,1,0
320365.0,1,19.0,0,0
9000000.0,2,20.0,1,1
7650000.0,1,21.0,1,0
18852.0,1,14.0,1,0
5000000.0,1,26.0,0,0
15000000.0,1,28.0,1,1
26284825.0,5,22.0,1,1
5695176.0,3,25.0,0,0
1500000.0,1,21.0,0,1
68850000.0,5,25.0,1,1
24250000.0,1,42.0,1,1
248997.0,1,12.0,0,0
5000000.0,1,15.0,1,1
650000.0,2,17.0,0,0
4183800.0,2,22.0,1,0
2035650.0,1,19.0,1,1
1379372.0,2,16.0,1,1
10866000.0,2,22.0,1,1
4184999.0,1,18.0,1,0
16000000.0,4,20.0,0,1
25500000.0,2,25.0,1,0
1000000.0,1,16.0,1,1
30000000.0,1,23.0,0,0
220000.0,3,13.0,1,0
24500000.0,4,20.0,1,0
2000000.0,1,16.0,1,0
100000.0,1,32.0,0,1
200000.0,1,12.0,0,0
88300000.0,2,27.0,1,1
1400000.0,1,17.0,1,0
512000.0,1,15.0,0,0
37000000.0,2,29.0,0,1
12500000.0,1,20.0,1,0
16030566.0,4,21.0,0,1
350000.0,1,16.0,0,1
38890000.0,6,25.0,1,1
10000.0,1,12.0,0,0
125700000.0,6,18.0,0,0
8550000.0,1,28.0,1,1
2400000.0,1,13.0,0,0
25000.0,1,17.0,1,0
1000000.0,1,22.0,0,1
14200000.0,2,16.0,1,1
4777000.0,3,16.0,0,1
13196231.0,2,20.0,1,1
72000000.0,3,46.0,0,1
500000.0,1,11.0,1,0
90000.0,2,13.0,0,0
10354400.0,1,27.0,1,0
2000000.0,1,25.0,0,1
1000000.0,1,19.0,0,0
73480066.0,4,19.0,1,1
50000.0,1,17.0,0,0
840000.0,2,14.0,1,1
17000000.0,3,18.0,0,1
16000000.0,1,24.0,1,1
12000000.0,2,21.0,1,0
14000000.0,2,21.0,1,1
2323.0,1,20.0,0,1
33199999.0,4,27.0,1,1
25000.0,1,15.0,1,0
1500000.0,1,14.0,1,1
52840.0,1,18.0,1,0
15208650.0,4,21.0,1,0
9620000.0,2,27.0,1,1
7400000.0,1,18.0,1,1
8328770.0,3,20.0,1,1
50100000.0,2,21.0,0,1
2150000.0,3,23.0,1,1
250000.0,3,15.0,0,0
9300718.0,4,22.0,1,1
500000.0,1,14.0,0,1
8110454.0,5,19.0,0,1
42250000.0,5,18.0,0,1
52000000.0,3,28.0,0,0
85000.0,1,15.0,0,0
25000.0,1,13.0,1,0
1583500.0,4,14.0,0,1
1300000.0,2,14.0,1,0
275000.0,1,24.0,0,0
3500000.0,1,16.0,1,0
13500000.0,2,26.0,1,1
10000000.0,1,15.0,1,1
584479.181076221,1,19.0,0,0
1602500.0,1,18.0,0,0
3949998.0,3,31.0,1,1
100000.0,1,14.0,0,0
4734165.0,2,24.0,1,1
69000000.0,4,15.0,1,1
125000.0,2,14.0,0,0
7500000.0,2,29.0,1,1
4000000.0,1,21.0,1,1
15000000.0,1,25.0,1,1
54000000.0,5,31.0,0,1
600000.0,1,12.0,0,0
7800000.0,3,32.0,0,1
250000.0,1,13.0,0,0
51713.0,1,13.0,0,0
1000000.0,1,14.0,1,1
2700000.0,3,19.0,1,0
40000000.0,1,42.0,0,1
32700000.0,2,26.0,0,1
1200000.0,1,27.0,1,0
450000.0,1,13.0,0,0
34300000.0,3,26.0,1,1
40000.0,1,-888.0,1,0
5026.0,1,14.0,0,0
62500.0,1,15.0,0,0
200000.0,1,12.0,1,1
6923782.0,3,18.0,0,1
68246.0,2,19.0,0,1
675000.0,2,16.0,1,1
175000.0,2,14.0,0,0
15200000.0,2,22.0,1,0
500000.0,1,16.0,1,1
1000000.0,1,18.0,0,1
30000000.0,1,33.0,0,1
100000.0,1,16.0,1,0
350000.0,1,22.0,1,0
51900000.0,3,28.0,1,1
868050.0,1,17.0,1,0
200000.0,1,15.0,1,0
26500000.0,1,27.0,0,1
25000000.0,1,18.0,0,1
1500000.0,2,17.0,0,1
1000000.0,2,19.0,0,1
1550000.0,2,15.0,1,0
15100000.0,4,20.0,1,1
7340000.0,1,17.0,0,1
540315.0,3,13.0,0,1
39000000.0,3,23.0,1,1
24150000.0,2,26.0,1,0
1000000.0,2,12.0,0,1
37600000.0,4,24.0,0,1
10000000.0,2,15.0,0,1
12789996.0,5,18.0,1,1
20000.0,1,17.0,1,0
4229.71288708922,1,11.0,0,0
100000.0,1,19.0,1,0
9000000.0,2,21.0,0,1
7000000.0,1,29.0,0,0
25000.0,1,16.0,1,0
38695399.0,5,19.0,1,1
7318000.0,3,14.0,1,1
12700000.0,2,22.0,0,1
257944298.0,2,20.0,0,1
50000.0,1,19.0,0,0
1561337.12911738,3,14.0,0,0
2667.0,1,17.0,1,0
800000.0,2,15.0,1,0
20000.0,1,16.0,1,1
4890000.0,1,21.0,1,1
29620000.0,4,22.0,0,1
4000000.0,1,18.0,1,0
6303109.0,1,24.0,0,1
6282049.0,1,26.0,1,0
28932322.0,4,21.0,1,1
14700000.0,3,22.0,0,1
21000000.0,3,21.0,1,1
33000000.0,1,28.0,0,1
10700000.0,3,19.0,1,1
1300000.0,1,15.0,0,0
3700000.0,2,15.0,0,0
2600000.0,2,15.0,0,1
21999969.0,3,29.0,1,1
45000000.0,1,23.0,0,1
22000000.0,3,23.0,1,1
15000000.0,2,29.0,1,1
500000.0,1,23.0,1,0
1500000.0,1,19.0,0,1
11000.0,1,11.0,0,0
1900000.0,3,16.0,1,1
46667457.0,5,21.0,1,1
15000000.0,2,19.0,0,1
36500000.0,5,20.0,1,0
650000.0,1,14.0,0,0
540000.0,1,28.0,1,1
26000000.0,4,20.0,0,1
20000.0,1,16.0,0,0
23600000.0,5,19.0,1,1
9000000.0,1,32.0,0,1
28400000.0,4,24.0,1,1
6400000.0,2,23.0,1,0
23700000.0,3,27.0,1,1
2350000.0,2,15.0,0,0
33076264.0,3,22.0,1,1
21100000.0,2,27.0,1,1
25000000.0,1,20.0,0,1
20000000.0,1,43.0,0,1
40000.0,1,16.0,1,0
43043483.0,1,43.0,1,1
1900000.0,1,28.0,1,0
3500000.0,1,15.0,1,0
600000.0,2,23.0,1,0
415000.0,2,17.0,1,0
12000000.0,2,20.0,0,0
975000.0,2,15.0,0,0
1400000.0,1,16.0,0,1
8500000.0,2,14.0,0,1
6300000.0,2,19.0,1,0
39875000.0,3,17.0,0,1
2037750.0,1,19.0,0,0
60000.0,1,17.0,1,0
720480.0,1,22.0,0,0
300000.0,1,19.0,1,1
1000000.0,1,16.0,1,1
7500000.0,3,21.0,1,1
14000000.0,1,25.0,1,1
3500000.0,1,23.0,0,1
2500000.0,1,20.0,1,1
150000.0,1,16.0,0,0
30000.0,1,14.0,0,0
300000.0,1,18.0,1,1
13500000.0,2,19.0,0,1
2400000.0,1,23.0,1,1
1397531.0,3,16.0,1,0
3611685.0,2,19.0,0,0
10000000.0,1,26.0,1,1
120000.0,2,15.0,1,0
300000.0,1,17.0,1,1
15500000.0,2,25.0,1,1
8390222.0,5,15.0,0,1
103000000.0,3,22.0,1,0
42700000.0,1,27.0,1,0
11500000.0,4,21.0,0,0
854551.299528369,1,16.0,0,0
32500000.0,4,21.0,1,0
44000000.0,3,21.0,1,0
2000000.0,1,20.0,0,0
22000000.0,1,18.0,0,1
500000.0,1,15.0,1,1
401000.0,1,18.0,1,0
10200000.0,2,17.0,0,1
130295.0,1,18.0,1,0
2200000.0,1,19.0,1,1
214185.0,3,17.0,1,1
250000.0,1,14.0,0,0
600000.0,1,22.0,0,0
540000.0,1,13.0,1,0
9120018.0,2,25.0,0,1
10000000.0,2,26.0,1,0
13000000.0,3,18.0,1,1
143500000.0,3,26.0,1,0
4110000.0,1,36.0,0,0
1875000.0,1,25.0,0,0
14000000.0,2,23.0,0,1
1982609.0,3,20.0,1,0
2010000.0,2,21.0,1,1
11150004.0,3,16.0,1,1
16000000.0,1,13.0,0,0
645496464.0,1,66.0,1,1
27200000.0,3,24.0,1,1
62000000.0,4,23.0,0,1
9100000.0,1,23.0,0,0
16400000.0,3,23.0,1,1
138899314.0,1,43.0,0,1
260000.0,1,27.0,1,1
8750000.0,2,17.0,1,1
11143.0,1,11.0,1,0
7540888.0,2,27.0,1,1
2198284.0,1,23.0,1,0
50200000.0,6,19.0,1,1
825000.0,1,15.0,1,0
1445300.0,1,21.0,1,1
1300000.0,1,18.0,1,1
1400000.0,1,16.0,0,1
290000.0,2,18.0,1,0
100000.0,1,12.0,0,0
45000000.0,2,27.0,0,1
30000.0,1,11.0,0,0
407902.0,2,14.0,1,1
3502000.0,2,17.0,0,0
550000.0,2,11.0,0,0
15000.0,1,18.0,1,0
1470436.0,2,15.0,0,1
19250000.0,2,15.0,1,1
1310000.0,2,21.0,1,0
22000000.0,2,26.0,0,1
116568047.0,11,19.0,1,0
46000000.0,4,20.0,1,1
365872959.0,6,28.0,1,0
17100000.0,4,23.0,1,1
115000000.0,1,27.0,0,0
10000000.0,1,26.0,0,1
42000735.31214,2,23.0,1,1
12327835.0,1,23.0,0,0
56100000.0,3,26.0,1,1
20000000.0,3,16.0,0,1
35771750.0,6,19.0,0,1
55004618.0,3,15.0,0,1
25765820.0,2,36.0,1,1
840000.0,3,18.0,1,1
98000000.0,3,20.0,1,1
10000.0,1,22.0,1,0
10000000.0,1,26.0,0,0
62800000.0,3,26.0,0,0
20850000.0,5,19.0,1,1
96250000.0,1,29.0,0,1
7000000.0,1,22.0,0,0
47315000.0,5,21.0,0,0
7700000.0,1,26.0,0,0
101650000.0,4,27.0,1,1
500000.0,1,18.0,0,1
3750000.0,2,16.0,0,1
21700000.0,1,32.0,1,1
95000.0,1,17.0,0,0
7510000.0,2,21.0,0,1
550000.0,2,19.0,0,0
350000.0,2,17.0,0,1
450000.0,2,15.0,0,0
656000.0,1,26.0,1,1
25000000.0,1,27.0,0,0
2000000.0,2,22.0,1,1
12000000.0,3,15.0,1,1
26991390.0,2,23.0,1,1
9116657.0,2,29.0,1,1
15200000.0,3,15.0,1,1
14200000.0,2,21.0,1,0
28500000.0,2,22.0,0,1
17500000.0,5,21.0,0,1
1000.0,1,16.0,1,0
250000.0,1,17.0,0,0
23000000.0,8,22.0,1,1
300000.0,1,15.0,1,0
18687288.0,3,25.0,1,1
5675000.0,4,16.0,0,1
1065000.0,3,15.0,0,0
1750000.0,2,13.0,0,0
44500000.0,3,28.0,0,1
12000000.0,1,26.0,0,1
35000000.0,2,19.0,1,1
25035451.0,4,25.0,0,1
37000000.0,3,14.0,1,1
200000.0,1,30.0,0,0
1020000.0,2,18.0,0,0
100000.0,1,15.0,1,1
2991652.0,3,18.0,1,1
5000000.0,1,25.0,0,1
45000.0,1,25.0,0,1
400000.0,1,16.0,1,1
11500000.0,5,20.0,1,1
450000.0,1,16.0,1,1
6833750.0,1,25.0,1,1
1800000.0,1,13.0,1,1
4000000.0,2,19.0,0,0
1150000.0,1,20.0,1,1
225000.0,1,19.0,0,0
110995.593474939,1,11.0,0,0
915000.0,1,23.0,0,0
6000000.0,1,28.0,1,0
2000000.0,1,23.0,1,1
31746594.0,4,26.0,1,1
1750000.0,2,17.0,1,1
305000.0,1,15.0,1,0
46914300.0,6,21.0,0,0
375000.0,3,14.0,1,0
10000.0,1,14.0,0,0
17412208.0,5,18.0,1,1
19800000.0,2,23.0,1,1
1500000.0,1,19.0,0,0
500000.0,1,16.0,1,0
1725000.0,2,17.0,0,1
34150000.0,5,22.0,0,1
35025000.0,3,13.0,0,0
